source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance_pc,distance_ly,x_ly,y_ly,z_ly,absolute_g_mag,rough_star_type,catalog_label,star_name
5309974484478157696,139.21177443154738,-55.931717293874456,65.74669604193406,0.0155650005,4224.009,-114.90803603675992,-458.8206260137987,7.5206194,12.249935,13.751858,11.052462,2.6993961,15.209889777003967,49.607968101085056,-21.040182591883507,18.153854397382705,-41.093780382645534,11.339304665899506,Red Dwarf,Gaia DR3 5309974484478157696,
3023711269067191296,87.1458581131804,-4.095664047742017,65.74459508507027,0.030716265,2140.3838,61.42699725421628,-229.29120099564255,31.419485,5.805881,6.1297007,5.3133903,0.8163104,15.210375829466273,49.609553390354016,2.463928448315305,49.421478081729425,-3.5432115953052596,4.895181274690027,Yellow Dwarf,Gaia DR3 3023711269067191296,
2136665454312416128,293.7314941869015,53.25870136880634,65.74454862093053,0.014405225,4563.9375,300.4403833647029,481.88117288922456,-26.853254,11.150746,12.445923,10.025291,2.4206314,15.21038657920968,49.60958845128712,11.943378434870702,-27.16719174423205,39.75437926316641,10.240044740029527,Red Dwarf,Gaia DR3 2136665454312416128,
5482827676662168832,98.45477358738192,-58.52492101506923,65.72201000383623,0.012851879,5113.8057,-404.0495587600376,795.9495508571433,26.240705,10.532771,11.832445,9.404608,2.4278374,15.215602808581622,49.62660149635747,-3.809722192410003,25.62982172473765,-42.32490792964699,9.621325185883434,Red Dwarf,Gaia DR3 5482827676662168832,
5142787797211936640,28.533593959764787,-15.607511219843047,65.7059293448607,0.029374575,2236.83,88.3516585275544,-296.61785634106553,-22.13514,12.867787,14.64254,11.600682,3.0418577,15.219326626543127,49.638746952068,42.00148605178822,22.83684285599204,-13.355110511845467,11.955809811692534,Red Dwarf,Gaia DR3 5142787797211936640,
6009537829925128064,236.87270043635263,-37.919946060994015,65.68911952047122,0.025664976,2559.4849,-423.69230665691146,-209.1076325914111,,13.000808,13.035923,12.931354,0.104569435,15.223221247292894,49.65144949132061,-21.405652593200216,-32.80203069573649,-30.513787963547625,12.088275203693831,White Dwarf,Gaia DR3 6009537829925128064,
5826576346314528768,233.65525644835793,-64.34263366130168,65.68147168630631,3.1060154,21.146538,-23.92058060152718,-3.1152684933259236,,20.62419,21.514769,19.132967,2.3818016,15.224993812196908,49.65723081810894,-12.742408631469363,-17.318325422321553,-44.76100087529517,19.71140437601379,Red Dwarf,Gaia DR3 5826576346314528768,
5736464668223622784,133.52345169892317,-13.127733812331046,65.66507414233283,0.07672503,855.8495,357.1385522696319,-520.8531384737271,-23.652199,11.577574,12.280942,9.727146,2.5537958,15.228795719204436,49.66963096592841,-33.31115174090475,35.07386695402899,-11.281102201336818,10.664246194804795,Red Dwarf,Gaia DR3 5736464668223622784,
1901773448080491392,335.8726516821843,32.4583034620584,65.64668620237572,0.07059729,929.87537,243.55249841786951,-251.9070653843324,-20.715317,10.365282,11.28158,8.728648,2.5529318,15.233061375210902,49.68354365893286,38.259742918870536,-17.136331007820957,26.664447151242747,9.451346040524616,Red Dwarf,Gaia DR3 1901773448080491392,
1573086507223498496,183.0899279516138,54.49017314324894,65.60053929125691,0.0246811,2657.926,239.39238864412084,89.63936199713231,-17.807686,12.097119,13.669902,10.879491,2.790411,15.24377712140665,49.71849370809507,-28.836633158416426,-1.5566522030651262,40.4716448715332,11.181656048269634,Red Dwarf,Gaia DR3 1573086507223498496,
