hip,ra,dec,plx,e_plx,pm_ra,pm_de,hp_mag,b_v,gaia_source_id,gaia_match_sep_arcsec,gaia_in_v2,distance_ly,gaia_match_note
4103,13.16671381,31.45946793,25.87,0.93,213.4,-43.77,8.5017,0.707,312804946364548096,0.003,True,126.07499033629684,position+magnitude match
64426,198.08374678,17.51712741,25.87,0.76,-582.88,-2.18,7.413,0.525,3937211745905473024,0.054,True,126.07499033629684,position+magnitude match
3618,11.60138395,3.78830514,25.87,1.76,59.13,-173.0,10.8732,0.0,2550970747145844480,0.0,True,126.07499033629684,position+magnitude match
47110,144.01813055,37.55309616,25.87,0.97,-99.06,-89.38,8.3927,0.758,799093375686189568,0.0,True,126.07499033629684,position+magnitude match
107936,328.01316343,-45.00734935,25.86,1.45,-9.12,-63.38,9.6097,1.003,6564897098651283328,0.0,True,126.12374323279197,position+magnitude match
105992,322.004005,64.38751396,25.86,0.69,197.85,137.26,8.9853,0.84,2217421147402574720,0.0,True,126.12374323279197,position+magnitude match
76203,233.4868918,-17.00149098,25.85,0.94,-94.66,-323.32,8.2798,0.838,6255498752849053568,0.617,True,126.17253384912958,position+magnitude match
97370,296.8548882,-43.34494869,25.85,1.28,-99.85,-74.26,7.2464,0.564,6685418107226825216,0.082,True,126.17253384912958,position+magnitude match
21158,68.03294983,21.63236484,25.84,0.59,-1.88,-4.05,7.2116,0.641,144978858756826368,0.0,True,126.22136222910216,position+magnitude match
90568,277.2072331,-49.07003096,25.84,0.21,139.1,-228.66,4.2661,0.995,6704767209778958976,0.009,True,126.22136222910216,position+magnitude match
68101,209.13744032,-54.70411567,25.84,0.48,-41.55,-226.87,6.1446,0.78,6064815983175273856,0.032,True,126.22136222910216,position+magnitude match
84827,260.05316262,-70.04488725,25.83,0.57,-47.24,-197.44,6.6613,0.598,5811053234948685312,0.008,True,126.27022841656988,position+magnitude match
72223,221.56806684,3.50420449,25.83,0.83,17.18,-58.5,7.5038,0.562,1157737335472646016,0.0,True,126.27022841656988,position+magnitude match
65674,201.98476554,-28.28764681,25.83,2.03,-473.47,-119.45,10.3142,1.21,6188345358621678592,0.004,True,126.27022841656988,position+magnitude match
116213,353.20060864,20.33804841,25.83,2.05,490.2,0.26,11.111,1.37,2824857169480830080,0.003,True,126.27022841656988,position+magnitude match
45075,137.72888182,63.51378093,25.82,0.54,102.37,-63.55,4.7392,0.381,1043382731705599360,0.282,True,126.31913245546087,position+magnitude match
64790,199.18769143,-65.13812584,25.82,0.83,-99.02,-54.26,6.1551,0.431,5858834368253510272,0.034,True,126.31913245546087,position+magnitude match
43363,132.49131361,-9.79637505,25.82,1.21,-103.1,-10.07,9.8594,1.07,5749761332920463616,0.0,True,126.31913245546087,position+magnitude match
102532,311.6646587,16.12477499,25.82,1.32,-24.17,-199.96,4.4364,1.042,1763000413344449792,0.004,True,126.31913245546087,position+magnitude match
54536,167.40826011,41.91409407,25.81,0.87,-159.52,-154.37,8.5107,0.714,777857751702754560,0.0,True,126.3680743897714,position+magnitude match
18106,58.04781677,25.16347679,25.81,0.53,-122.38,-164.51,6.8938,0.583,66892264508548864,0.003,True,126.3680743897714,position+magnitude match
10818,34.81667056,-0.77976109,25.8,1.03,59.96,-32.25,8.6307,0.74,2500695921563092736,0.0,True,126.41705426356587,position+magnitude match
7687,24.74031283,-27.25222281,25.79,1.52,263.63,5.12,9.5139,0.794,,2489.563,False,126.46607212097712,no Gaia match
22940,74.04419285,2.93488737,25.78,1.05,149.43,-290.51,8.5738,0.837,3232406925436440832,0.0,True,126.51512800620635,position+magnitude match
80645,246.9886423,-64.05800529,25.77,0.51,53.12,25.45,5.3687,0.383,5828317422956035072,0.009,True,126.56422196352348,position+magnitude match
112816,342.69644488,-65.71438022,25.77,0.91,117.69,82.6,8.5736,0.74,6392352869207924224,0.458,True,126.56422196352348,position+magnitude match
5031,16.1108015,-2.36626388,25.77,1.19,-206.94,-135.21,9.2863,0.801,2532372026925699712,0.004,True,126.56422196352348,position+magnitude match
77158,236.30629088,-63.13184593,25.77,1.08,81.25,-52.37,9.0075,0.763,5826369431966294400,0.0,True,126.56422196352348,position+magnitude match
114294,347.21848087,6.56121039,25.77,2.39,100.9,-42.51,10.9886,1.37,2665087581524066176,0.638,True,126.56422196352348,position+magnitude match
58,0.1737634,62.17600478,25.77,0.49,-48.18,-43.4,7.1625,0.52,429915991435184000,0.0,True,126.56422196352348,position+magnitude match
44785,136.91509994,-25.26188627,25.77,1.7,-257.14,57.21,10.8355,1.187,5650942282994889088,0.0,True,126.56422196352348,position+magnitude match
58919,181.2372787,17.47714552,25.74,0.89,29.37,-208.97,8.7976,0.773,3925951819121813632,0.0,True,126.71173271173272,position+magnitude match
50355,154.23559828,25.86143284,25.74,0.79,164.58,-296.97,7.6961,0.595,727103367251735040,0.0,True,126.71173271173272,position+magnitude match
37918,116.56201218,-59.81445746,25.73,1.68,-68.64,151.38,8.3365,0.782,5294069567720883968,0.352,True,126.76097940147686,position+magnitude match
53954,165.58242149,20.17974574,25.73,0.18,-8.67,39.07,4.4298,0.053,3985219996984723712,0.012,True,126.76097940147686,position+magnitude match
103787,315.4707243,-22.58241565,25.72,1.48,162.67,-79.05,9.7214,1.055,6807665039816419328,0.0,True,126.81026438569208,position+magnitude match
91906,281.04119306,75.99056497,25.72,1.17,-123.27,154.13,10.8412,1.38,2268625300824248448,0.0,True,126.81026438569208,position+magnitude match
57645,177.30532273,-20.34302724,25.72,1.03,-196.96,26.16,9.3982,0.895,3542520125601185920,0.008,True,126.81026438569208,position+magnitude match
10064,32.38550383,34.9873921,25.71,0.34,149.16,-39.1,3.0625,0.14,,1647.754,False,126.8595877090626,no Gaia match
77749,238.14090187,-1.90635482,25.71,0.79,-114.77,10.74,7.9826,0.67,4403292246725472384,0.0,True,126.8595877090626,position+magnitude match
51874,158.97984904,18.04566431,25.71,0.75,59.84,-50.75,8.4633,0.79,3889978822317300864,0.0,True,126.8595877090626,position+magnitude match
90246,276.2050051,-6.35369873,25.71,1.74,14.6,-107.03,10.5916,1.18,4160922195665537792,0.029,True,126.8595877090626,position+magnitude match
296,0.92207775,-28.3958482,25.7,0.93,280.79,-141.5,8.4018,0.78,2333120282087272192,0.0,True,126.90894941634242,position+magnitude match
5806,18.62256726,-5.04704955,25.69,0.48,-160.79,-138.95,7.6205,0.575,2482820714353923072,0.071,True,126.958349552355,position+magnitude match
95168,290.4182303,-17.84725128,25.69,0.19,-25.87,21.46,3.9884,0.228,4084474835781915392,0.013,True,126.958349552355,position+magnitude match
44984,137.44354403,11.56452846,25.69,0.41,-44.39,-62.11,6.5679,0.355,592184494431479296,0.004,True,126.958349552355,position+magnitude match
19912,64.07760457,8.72019355,25.68,1.82,-89.31,-313.11,9.9602,1.148,3299288705924697600,0.006,True,127.00778816199376,position+magnitude match
117681,357.9871487,77.59959943,25.68,0.31,265.0,-92.63,6.659,0.43,2233703677656649088,0.005,True,127.00778816199376,position+magnitude match
12048,38.83341705,-3.55953953,25.67,0.66,-157.31,-438.79,6.9642,0.67,2495335115182966016,0.0,True,127.05726529022203,position+magnitude match
64872,199.45369285,45.58512936,25.67,1.05,166.79,-89.78,8.8328,0.817,1550827242214051840,0.425,True,127.05726529022203,position+magnitude match
21248,68.37762289,-29.76583176,25.67,0.24,-114.78,-271.79,4.6619,0.972,4878920537149380992,0.005,True,127.05726529022203,position+magnitude match
38052,116.98852266,60.2962382,25.67,0.67,-42.64,-75.25,7.1405,0.587,,2196.516,False,127.05726529022203,no Gaia match
25905,82.93436649,0.0998665,25.66,1.12,169.45,-464.97,8.4939,0.697,3221060446473162112,0.337,True,127.10678098207326,position+magnitude match
39546,121.21800192,23.61387198,25.66,0.83,-127.12,-86.04,8.5031,0.806,680476996129140096,0.0,True,127.10678098207326,position+magnitude match
49580,151.81163555,29.23767493,25.66,0.75,-7.22,26.02,8.0951,0.67,740735868326858368,0.003,True,127.10678098207326,position+magnitude match
64577,198.54570711,-19.93133473,25.66,0.28,-119.59,159.61,5.4722,0.862,3507245834075862528,0.004,True,127.10678098207326,position+magnitude match
85639,262.52226382,44.51910028,25.65,0.78,-14.69,134.82,8.8232,0.884,1360719139149689600,0.0,True,127.15633528265106,position+magnitude match
57363,176.40236385,-66.72884361,25.65,0.34,-100.35,33.49,3.684,0.16,5236306071562633344,0.071,True,127.15633528265106,position+magnitude match
77971,238.84827594,54.09398744,25.65,1.79,-72.68,-167.78,11.4907,0.0,1597260649045770624,0.0,True,127.15633528265106,position+magnitude match
91645,280.33465917,4.55825386,25.64,0.6,60.07,-37.5,7.1593,0.505,4283652432293739392,0.0,True,127.20592823712948,position+magnitude match
105483,320.47312811,-4.17399149,25.64,0.84,223.6,-126.15,8.1746,0.762,2684228223537656576,0.004,True,127.20592823712948,position+magnitude match
46422,141.98972217,-66.10212531,25.64,0.72,37.12,-70.65,9.0066,0.88,5247652035090448000,0.0,True,127.20592823712948,position+magnitude match
81312,249.1083434,30.94281375,25.64,0.54,-1.91,-465.49,7.2195,0.555,1312210782076778624,0.0,True,127.20592823712948,position+magnitude match
91720,280.56338654,88.30268146,25.64,1.27,-92.42,144.89,9.931,1.06,2305262196492623360,0.0,True,127.20592823712948,position+magnitude match
81421,249.44152958,0.04071521,25.64,1.09,-197.69,-223.97,8.1924,0.763,4383355047189886080,0.0,True,127.20592823712948,position+magnitude match
38712,118.88099043,8.86305719,25.63,0.48,-7.35,-89.88,5.9457,0.369,3145477818158061056,0.003,True,127.25555989075302,position+magnitude match
7599,24.47330842,-60.51154231,25.63,0.38,-14.6,6.51,7.4622,0.629,4716158250340258944,0.0,True,127.25555989075302,position+magnitude match
11131,35.81079225,-29.86908521,25.63,0.88,-72.32,-93.11,7.0947,0.566,5067926345444283648,0.051,True,127.25555989075302,position+magnitude match
113174,343.76076668,37.07680489,25.63,0.34,88.06,9.32,6.0024,0.397,1927715845118203520,0.035,True,127.25555989075302,position+magnitude match
9398,30.19699968,-45.84226479,25.63,1.39,304.49,46.07,10.7468,1.173,4942608339438150784,0.0,True,127.25555989075302,position+magnitude match
18322,58.75567882,12.48561136,25.62,1.82,127.38,-11.75,10.2666,1.07,38354680725946240,0.0,True,127.30523028883682,position+magnitude match
42371,129.58650239,29.63323701,25.62,1.16,-251.44,-98.16,9.5168,1.034,704790324956538240,0.003,True,127.30523028883682,position+magnitude match
107385,326.25244444,-52.46457248,25.62,1.28,-12.14,151.57,9.9356,0.963,6462371109694672896,0.0,True,127.30523028883682,position+magnitude match
53175,163.16528986,0.48394981,25.62,2.02,-91.83,-36.13,10.7603,1.293,3807826646385182976,0.016,True,127.30523028883682,position+magnitude match
90162,275.98580241,-60.04753312,25.61,1.43,-108.29,-184.49,9.3954,0.932,6634773673939281152,0.0,True,127.35493947676687,position+magnitude match
17076,54.88950946,18.3853827,25.61,1.34,187.57,-194.27,8.3872,0.81,56861694804053120,0.003,True,127.35493947676687,position+magnitude match
55638,170.96591574,3.61920219,25.6,1.3,-120.86,-112.98,8.9388,0.785,3812637589576358400,0.003,True,127.4046875,position+magnitude match
86731,265.84016162,24.32764601,25.6,0.33,-116.57,72.93,5.8684,0.683,4581407396644208128,0.0,True,127.4046875,position+magnitude match
114702,348.52977522,-8.92423902,25.6,1.26,554.18,-34.49,7.6904,0.544,2630189151177742336,0.0,True,127.4046875,position+magnitude match
22961,74.1083351,64.40283472,25.6,0.93,38.13,-65.17,8.9136,0.985,478996438146017280,0.012,True,127.4046875,position+magnitude match
79308,242.78507075,47.54224546,25.6,0.57,25.41,36.59,8.4487,0.714,1398997262081156352,0.0,True,127.4046875,position+magnitude match
93310,285.08754029,9.4280727,25.59,1.31,246.7,289.78,9.8413,1.002,4310829542265538176,0.0,True,127.45447440406409,position+magnitude match
42196,129.06007334,-41.55748326,25.59,2.05,-245.04,111.01,11.1104,1.392,5526688776047957504,0.0,True,127.45447440406409,position+magnitude match
21383,68.83983736,-4.73597024,25.59,0.86,3.09,-58.16,8.0128,0.632,3201262983701464448,0.0,True,127.45447440406409,position+magnitude match
682,2.10705898,6.61680706,25.59,0.69,88.02,-1.31,7.7269,0.626,2745647973856851712,0.004,True,127.45447440406409,position+magnitude match
60346,185.59873445,32.61265808,25.58,1.32,110.18,-294.91,9.6888,0.94,4015518311198187392,0.004,True,127.50430023455824,position+magnitude match
36874,113.70969343,24.95532834,25.58,0.65,129.27,-351.97,7.5078,0.642,868513756724899840,0.0,True,127.50430023455824,position+magnitude match
70782,217.13021425,2.788706,25.58,0.64,-196.04,52.66,7.1368,0.549,3656209284314369664,0.0,True,127.50430023455824,position+magnitude match
67031,206.05384464,-8.4882967,25.57,0.96,-9.25,-8.78,9.2648,0.87,3618253627527608832,0.0,True,127.5541650371529,position+magnitude match
115610,351.2980031,34.28895656,25.57,1.34,-297.34,-695.59,9.4854,0.967,1912109961188455296,0.0,True,127.5541650371529,position+magnitude match
54597,167.60829499,-29.41379943,25.57,1.37,-9.91,-73.49,9.9736,1.07,5452634262730082176,0.004,True,127.5541650371529,position+magnitude match
23402,75.4430288,26.65066676,25.57,0.89,-2.66,30.38,8.3432,0.7,3420437913594566528,0.049,True,127.5541650371529,position+magnitude match
110156,334.69200141,-29.75235251,25.56,1.39,221.99,-77.54,10.068,1.13,6615232019415599744,0.091,True,127.60406885759,position+magnitude match
35246,109.24688489,-59.12270254,25.56,1.39,-106.16,-4.11,10.7938,1.03,5485519006250096000,0.003,True,127.60406885759,position+magnitude match
7058,22.74537819,-48.8707958,25.56,1.58,-348.14,-203.73,10.3026,1.173,4929662792613413632,0.0,True,127.60406885759,position+magnitude match
117570,357.6430531,-51.70514776,25.56,1.24,45.26,-110.0,7.7565,0.764,6522076205993001856,0.285,True,127.60406885759,position+magnitude match
72772,223.13886782,-30.57715277,25.55,0.45,-335.35,-42.39,6.4223,0.605,6217883669787280384,0.0,True,127.65401174168296,position+magnitude match
15062,48.51999416,18.30436672,25.54,0.9,-14.92,-226.17,8.2566,0.624,58794735027901824,0.236,True,127.70399373531714,position+magnitude match
16094,51.82790174,-36.26159505,25.54,1.27,43.0,-94.28,9.7975,0.97,4860609438001667328,0.0,True,127.70399373531714,position+magnitude match
38422,118.06471858,36.26998711,25.54,0.96,55.48,-19.16,7.179,0.589,918766901312365440,0.032,True,127.70399373531714,position+magnitude match
13806,44.44394516,29.66157331,25.54,1.02,187.29,-46.87,9.06,0.855,129070265532645888,0.0,True,127.70399373531714,position+magnitude match
112974,343.19318531,-10.05888579,25.54,0.74,252.51,7.04,6.8508,0.524,2605300640331419904,0.0,True,127.70399373531714,position+magnitude match
51197,156.86067397,68.85683669,25.54,1.21,159.53,-67.36,9.443,0.969,1073093253874455936,0.004,True,127.70399373531714,position+magnitude match
56960,175.15249674,-8.40562559,25.52,0.71,-19.49,-12.54,7.5318,0.549,3591819100253606784,0.006,True,127.80407523510972,position+magnitude match
17276,55.49622413,-24.65215156,25.52,0.57,163.35,-32.34,6.8833,0.505,5085349584656832896,0.0,True,127.80407523510972,position+magnitude match
33109,103.43695562,-9.51535731,25.51,0.65,-58.4,-45.67,7.1675,0.566,3050309864100076544,0.117,True,127.85417483339866,position+magnitude match
59143,181.91236747,-23.97528507,25.51,0.48,111.79,-242.4,6.8402,0.613,3489635093773121024,0.003,True,127.85417483339866,position+magnitude match
65479,201.3088991,-64.48509211,25.51,0.24,-154.55,-22.31,5.4087,0.411,5864837701762139776,0.017,True,127.85417483339866,position+magnitude match
110483,335.69578791,-29.61919989,25.51,1.22,439.62,-117.33,8.3329,0.752,6614498095403935744,0.687,True,127.85417483339866,position+magnitude match
11877,38.30575023,-51.93865861,25.5,0.77,-33.87,165.76,8.5164,0.815,4745027439957055232,0.361,True,127.9043137254902,position+magnitude match
82030,251.34982965,36.85086563,25.49,1.34,-68.26,-80.76,10.1144,1.14,1328175244235184512,0.217,True,127.95449195763044,position+magnitude match
76351,233.9170478,-80.20469367,25.49,1.04,-46.72,43.31,8.8565,0.891,5778418870846853888,0.0,True,127.95449195763044,position+magnitude match
73449,225.14608561,8.60093797,25.49,0.81,-108.73,-318.27,7.3886,0.691,1161797900633510144,0.043,True,127.95449195763044,position+magnitude match
12065,38.89554191,-4.76676434,25.49,1.91,175.31,-144.5,10.2997,1.094,2488998973269464448,0.003,True,127.95449195763044,position+magnitude match
99344,302.45111634,-51.71811055,25.48,1.1,-112.19,-52.8,8.5188,0.708,6666015128609223552,0.0,True,128.00470957613814,position+magnitude match
64638,198.73271789,-11.36870122,25.48,0.77,-218.31,-295.15,7.1553,0.683,3621929501058107264,0.311,True,128.00470957613814,position+magnitude match
117894,358.70562865,-30.1436429,25.47,2.37,-259.48,-206.35,11.9445,1.358,,3962.398,False,128.0549666274048,no Gaia match
75762,232.15996313,-15.70072304,25.47,0.6,-59.14,41.15,6.9357,0.821,6264881882000588672,0.036,True,128.0549666274048,position+magnitude match
44162,134.91641441,-19.20779969,25.47,0.79,-40.34,-97.26,6.2936,0.461,5728598624600258304,0.028,True,128.0549666274048,position+magnitude match
27253,86.64566141,1.168538,25.46,0.4,-79.12,-141.84,6.0802,0.773,3219847066672970368,0.003,True,128.10526315789474,position+magnitude match
68593,210.63209438,31.66083394,25.45,0.62,-94.16,8.9,7.284,0.563,1454450340753382272,0.003,True,128.15559921414538,position+magnitude match
53206,163.23630829,-17.27731512,25.45,0.87,-174.22,74.73,7.2612,0.679,3556133690163715840,0.055,True,128.15559921414538,position+magnitude match
63497,195.16190022,18.37286517,25.45,0.46,-235.38,59.74,6.301,0.466,3940855699236632960,0.003,True,128.15559921414538,position+magnitude match
65636,201.85438443,-21.65529265,25.45,1.51,-194.08,-7.46,10.061,1.092,6196088669260028032,0.004,True,128.15559921414538,position+magnitude match
82712,253.60299184,18.74348638,25.44,0.95,-22.91,3.15,8.6569,0.706,4559799038218742400,0.321,True,128.20597484276726,position+magnitude match
88353,270.63857627,4.41909067,25.44,1.38,-128.69,-245.81,9.0731,0.866,4471238083887731456,0.0,True,128.20597484276726,position+magnitude match
25880,82.87120259,54.65554532,25.44,1.04,-141.46,-353.77,7.6716,0.62,267971809987544064,0.407,True,128.20597484276726,position+magnitude match
37031,114.14487578,5.86210403,25.44,0.45,-109.28,27.53,6.0234,0.602,3138804160534756096,0.0,True,128.20597484276726,position+magnitude match
94802,289.34291484,71.34713526,25.44,1.38,6.28,-48.68,7.2178,0.729,,3003.436,False,128.20597484276726,no Gaia match
37170,114.56856083,47.74907635,25.44,0.96,-16.52,-166.0,7.8293,0.621,975710093118127104,0.0,True,128.20597484276726,position+magnitude match
82750,253.69329445,62.1000663,25.43,0.39,-332.07,-54.72,7.2069,0.676,1630727858849714176,0.0,True,128.25639009044437,position+magnitude match
56905,174.97546902,59.69456313,25.43,2.13,-146.62,-252.63,11.5538,1.36,858413849069574400,0.0,True,128.25639009044437,position+magnitude match
31692,99.46182799,-70.93333862,25.42,0.77,-149.69,299.25,8.8426,0.742,5266722205277801984,0.0,True,128.3068450039339,position+magnitude match
82851,253.97935998,-62.46915234,25.42,1.43,-220.69,-315.02,9.5282,0.954,5818200129263858688,0.003,True,128.3068450039339,position+magnitude match
91404,279.61767427,-52.81946697,25.42,1.57,20.7,-270.7,9.6801,0.998,6654293338227068032,0.0,True,128.3068450039339,position+magnitude match
36129,111.6305693,60.54663536,25.41,0.91,-145.87,-475.47,8.7824,0.845,1086694556307708032,0.0,True,128.3573396300669,position+magnitude match
32500,101.74383171,-87.02497447,25.41,0.29,5.0,4.31,6.5596,0.429,5189660012265380096,0.0,True,128.3573396300669,position+magnitude match
23443,75.58462987,13.91048452,25.41,0.8,-9.42,-100.89,7.6444,0.615,3391729905511044864,0.003,True,128.3573396300669,position+magnitude match
1294,4.0477228,30.53248402,25.4,1.11,190.95,36.44,8.9318,0.965,2860850090635965312,0.099,True,128.40787401574804,position+magnitude match
116395,353.7901053,-61.46285455,25.4,1.21,67.1,14.14,9.5733,0.945,6487134963410122240,0.0,True,128.40787401574804,position+magnitude match
85533,262.191934,-41.66351466,25.4,2.31,3.15,-183.75,10.5465,1.267,5959216889262525056,0.123,True,128.40787401574804,position+magnitude match
99158,301.95975038,9.39976392,25.4,1.0,46.75,28.81,6.5215,0.463,4299567450800546304,0.057,True,128.40787401574804,position+magnitude match
26412,84.31872154,-27.87120131,25.4,1.07,18.24,-57.61,6.2245,0.322,2907602738096182784,0.645,True,128.40787401574804,position+magnitude match
31547,99.0525329,-36.13823681,25.4,0.58,-52.43,-86.13,7.3595,0.62,,3111.278,False,128.40787401574804,no Gaia match
12436,40.01309822,-61.35379705,25.4,0.81,37.61,-184.47,9.5735,1.027,4724771790072689664,0.012,True,128.40787401574804,position+magnitude match
62772,192.94670255,22.54429516,25.39,1.67,33.33,2.14,10.5992,1.326,3955187043030098176,0.003,True,128.45844820795588,position+magnitude match
560,1.70843592,-23.10742534,25.39,0.38,97.81,-47.12,6.275,0.386,2337191189529102336,0.0,True,128.45844820795588,position+magnitude match
109237,331.95055101,37.61701465,25.39,1.47,86.45,-159.59,9.679,0.876,,2490.382,False,128.45844820795588,no Gaia match
82495,252.89880514,51.63291532,25.39,1.79,-64.73,-188.81,11.3006,0.0,1413587781381666816,0.0,True,128.45844820795588,position+magnitude match
78662,240.88425291,-57.77487384,25.39,1.25,-120.01,-82.09,4.6904,0.252,,10.992,False,128.45844820795588,no Gaia match
490,1.46861706,-41.75288206,25.39,0.59,97.53,-76.27,7.6375,0.595,4995853014646189696,0.0,True,128.45844820795588,position+magnitude match
114189,346.86936488,21.13437211,25.38,0.7,107.93,-49.63,6.0415,0.259,2832463659640297472,0.012,True,128.50906225374308,position+magnitude match
107233,325.77141761,63.18029863,25.38,1.08,203.21,199.36,9.5873,1.059,2216641181342620800,0.0,True,128.50906225374308,position+magnitude match
15968,51.40105627,-69.33659423,25.38,0.21,-1.05,65.09,6.0535,0.415,4670233333275763840,0.0,True,128.50906225374308,position+magnitude match
17852,57.29863299,-17.97145749,25.38,1.04,-79.98,-16.53,8.6622,0.747,5107292160254970368,0.003,True,128.50906225374308,position+magnitude match
70269,215.66106135,-7.76785328,25.37,1.29,10.69,-132.61,6.9249,0.584,3639520621950395904,0.009,True,128.5597162002365,position+magnitude match
59926,184.38376956,-48.92548935,25.37,0.93,-262.28,-40.75,6.9327,0.574,6130018289697379840,0.277,True,128.5597162002365,position+magnitude match
50786,155.54439708,41.22986693,25.36,0.31,-119.41,-138.31,5.8479,0.531,804739952015901056,0.003,True,128.61041009463722,position+magnitude match
51228,156.94942702,-34.39938609,25.36,0.74,-120.8,-39.61,7.6448,0.585,5447414606155987200,0.0,True,128.61041009463722,position+magnitude match
28884,91.48013719,26.55574988,25.36,1.6,-177.08,-376.66,9.5438,0.888,3430111313820869888,0.0,True,128.61041009463722,position+magnitude match
8830,28.38099818,-21.2521252,25.36,1.18,7.64,-248.64,9.4632,0.988,5135858812372952704,0.003,True,128.61041009463722,position+magnitude match
10629,34.20702079,64.95338107,25.36,0.93,-342.62,-319.03,8.4381,0.674,515428206180256768,0.0,True,128.61041009463722,position+magnitude match
7916,25.43665915,-11.323668,25.35,0.68,57.89,-413.0,5.8455,0.443,,3415.975,False,128.66114398422087,no Gaia match
88637,271.45718742,21.44599641,25.35,1.31,-21.46,-40.57,7.2033,0.654,,28.243,False,128.66114398422087,no Gaia match
68342,209.84119961,25.24003331,25.35,2.28,-529.55,-94.25,10.8385,1.447,1258095809053601408,0.0,True,128.66114398422087,position+magnitude match
6890,22.18472235,31.61107468,25.35,1.1,372.06,63.84,9.4286,1.0,315601794708097280,0.0,True,128.66114398422087,position+magnitude match
54233,166.44270522,50.17247205,25.33,0.72,-96.72,-5.23,7.1588,0.524,832865322008480896,0.276,True,128.76273193841294,position+magnitude match
57350,176.38056805,65.54079884,25.33,0.91,2.15,76.79,8.9167,0.79,1056698985748238720,0.0,True,128.76273193841294,position+magnitude match
9127,29.41631162,-5.232933,25.33,1.38,195.75,-204.34,9.3358,0.953,2491727686251632384,0.004,True,128.76273193841294,position+magnitude match
80000,244.96069864,-50.15537919,25.33,0.2,-159.71,-52.25,4.176,1.08,5935306123457567616,0.003,True,128.76273193841294,position+magnitude match
88937,272.31286545,-26.11596017,25.33,1.29,-28.42,-338.25,7.7382,0.65,4064821099846182016,0.066,True,128.76273193841294,position+magnitude match
53306,163.54572311,-37.26392046,25.32,0.75,59.28,-146.59,8.5548,0.724,5394967832790881536,0.003,True,128.81358609794626,position+magnitude match
443,1.33394067,-5.70783238,25.32,0.53,-6.54,87.85,4.7803,1.029,2444348733779214976,0.04,True,128.81358609794626,position+magnitude match
40858,125.05406882,-0.90910355,25.32,0.41,40.95,-86.94,6.3038,0.607,3077104721942993920,0.0,True,128.81358609794626,position+magnitude match
99966,304.22801017,-32.60751043,25.32,1.49,14.58,51.99,7.6498,0.689,6700048793058633728,0.008,True,128.81358609794626,position+magnitude match
9153,29.48239741,23.59609596,25.32,0.3,-92.55,-13.25,4.8582,0.29,104716907609412352,0.004,True,128.81358609794626,position+magnitude match
20441,65.68614827,16.79103204,25.31,1.6,146.29,-5.81,7.9908,0.677,,1061.678,False,128.8644804425128,no Gaia match
16709,53.74793194,34.61139363,25.31,2.51,199.29,-167.27,10.9996,1.225,221110590052150912,0.093,True,128.8644804425128,position+magnitude match
39515,121.14491139,15.36485391,25.31,1.05,-172.55,-246.33,8.592,0.85,654826970401335296,0.03,True,128.8644804425128,position+magnitude match
72876,223.42657092,-18.34453228,25.31,1.85,165.03,-17.11,11.0354,0.0,6282143286838030464,0.004,True,128.8644804425128,position+magnitude match
45301,138.49822058,-27.51977409,25.31,1.35,79.06,-140.23,9.8263,1.045,5637690041145992448,0.0,True,128.8644804425128,position+magnitude match
112623,342.13832136,-51.31670358,25.3,0.48,108.43,-64.83,3.519,0.083,6513525544581729536,0.034,True,128.91541501976283,position+magnitude match
59879,184.20562666,86.43584306,25.3,0.27,211.69,-9.88,6.4269,0.437,1727087236841921024,0.003,True,128.91541501976283,position+magnitude match
118123,359.39614257,-65.77549937,25.3,0.75,261.17,-24.93,8.3139,0.613,6485226795340143488,0.003,True,128.91541501976283,position+magnitude match
33818,105.30977992,15.91381517,25.29,2.34,-45.98,-16.81,10.2868,1.14,,226.085,False,128.9663898774219,no Gaia match
113699,345.41395487,4.46140476,25.29,2.04,80.21,-104.87,7.1873,0.586,,3112.646,False,128.9663898774219,no Gaia match
14976,48.26110532,32.8965986,25.29,0.93,183.67,-61.38,8.2927,0.732,125343573948444800,0.0,True,128.9663898774219,position+magnitude match
107225,325.75835385,-43.49594695,25.29,0.47,206.84,-62.67,6.7921,0.559,6566046809856626944,0.0,True,128.9663898774219,position+magnitude match
108158,328.69000507,-73.43741841,25.28,0.51,-196.01,-437.65,7.5695,0.696,6358928609077405568,0.023,True,129.0174050632911,position+magnitude match
41847,127.98514022,-50.18962116,25.27,1.17,-202.45,221.3,10.9031,1.21,5322816367956156160,0.0,True,129.06846062524733,position+magnitude match
105557,320.67499945,76.55472781,25.26,0.32,-129.84,135.34,6.9876,0.64,2277676686702880000,0.012,True,129.11955661124307,position+magnitude match
16329,52.62638584,20.10341558,25.26,1.35,158.52,-59.99,8.429,0.739,57890562810508160,0.0,True,129.11955661124307,position+magnitude match
31540,99.03655679,-27.62165782,25.26,0.65,21.32,-263.01,7.7669,0.714,2919760965880144384,0.0,True,129.11955661124307,position+magnitude match
10403,33.51053634,47.48438752,25.26,0.66,-81.0,-62.34,6.1406,0.406,,1334.171,False,129.11955661124307,no Gaia match
25627,82.11669484,-39.37102677,25.25,0.88,89.04,19.18,9.3422,0.939,4807503271195302272,0.0,True,129.17069306930694,position+magnitude match
5534,17.72594378,9.56332482,25.25,0.64,94.25,236.41,7.3503,0.568,2579772969631487360,0.0,True,129.17069306930694,position+magnitude match
